,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,diff_type
10055,8038735,Bright loft in the heart of Barcelona,29777555,Fabrice,Sants-Montjuïc,el Poble Sec,41.372608667,2.16594665098,Shared room,124,2,3,2016-09-26,0.14,5,302,erased
10063,17735902,un lugar con encanto,3050713,Miriam,Sants-Montjuïc,el Poble Sec,41.3718128621,2.16524948488,Private room,69,2,8,2017-06-22,4.21,1,8,erased
10071,10099470,Cabaña de madera en Barcelona,9215005,Johan,Sants-Montjuïc,el Poble Sec,41.3694702009,2.16337980366,Entire home/apt,40,1,66,2017-06-12,3.9,2,277,erased
10097,18780390,Central & cosy bedroom in Paral lel great internet,9192400,Marion,Sants-Montjuïc,el Poble Sec,41.3737395907,2.16827993093,Private room,89,2,1,2017-06-18,1.0,2,30,erased
10098,2789539,Apartamento Pink Floyd,7297363,La Meva Llar,Sants-Montjuïc,el Poble Sec,41.3733687032,2.16721579624,Entire home/apt,75,2,67,2017-06-19,1.73,14,129,erased
10103,16903638,3 Bedrooms - Poble Sec - Centric modern apartment,5235993,Gaby,Sants-Montjuïc,el Poble Sec,41.3727317934,2.16311902034,Entire home/apt,425,2,0,,,4,56,erased
10116,19279923,-Room for 2 in the center of Barcelona-,25981516,Alex,Sants-Montjuïc,el Poble Sec,41.3729084273,2.16788021441,Private room,18,2,0,,,2,2,erased
10118,14974687,Soleada y romántica habitación con salón privado,94330072,Daniela,Sants-Montjuïc,el Poble Sec,41.3724999341,2.16112587703,Private room,36,1,14,2017-06-26,1.43,1,201,erased
10121,1343271,Cozy apartment/Loft in Barcelona!,7282731,Fátima,Sants-Montjuïc,el Poble Sec,41.3710879694,2.16551612731,Entire home/apt,95,5,16,2017-04-16,0.34,1,6,erased
10124,17992135,"Original apartment, bright, central with terrace",121366625,Jorge,Sants-Montjuïc,el Poble Sec,41.3723654898,2.16772063463,Entire home/apt,110,2,15,2017-06-28,5.23,1,76,erased
10131,14711423,Great & cosy apartment in the heart of Barcelona!,44682508,Paulo,Sants-Montjuïc,el Poble Sec,41.3730695563,2.16749010726,Entire home/apt,85,1,2,2017-06-07,0.24,5,91,erased
10147,13725931,Barato y económico Aprobecha,80257610,Shirley Verónica,Sants-Montjuïc,el Poble Sec,41.3722057103,2.16296275532,Shared room,53,1,3,2016-10-01,0.25,1,364,erased
10152,16152221,Casa Caballe,7053689,Lana & Alain,Sants-Montjuïc,el Poble Sec,41.3731766464,2.16468274498,Entire home/apt,119,4,4,2017-04-18,0.66,23,96,erased
10159,17133604,Apartamento Moderno - Poble Sec,7460399,Roberto,Sants-Montjuïc,el Poble Sec,41.3719779156,2.16551282383,Entire home/apt,99,2,3,2017-06-01,1.02,2,140,erased
10162,17129944,Apartamento céntrico y moderno - Poble Sec,7460399,Roberto,Sants-Montjuïc,el Poble Sec,41.374250905,2.16836628001,Entire home/apt,99,3,3,2017-06-19,1.05,2,114,erased
10168,10056103,2 Bedr.. Cozy Center Apartment ramblas,4391784,Mel & Michael,Sants-Montjuïc,el Poble Sec,41.3729759116,2.16200029426,Entire home/apt,90,3,46,2017-07-01,2.72,4,138,erased
10188,15557521,"Barcelona Port apartment. Cozy, confi & location",1310304,Lluís,Sants-Montjuïc,el Poble Sec,41.3739999931,2.17223914488,Entire home/apt,95,3,11,2017-06-26,1.41,44,266,erased
10205,3825621,Atellier pintoresco en Poble Sec,17043558,Federico,Sants-Montjuïc,el Poble Sec,41.3740804256,2.16399822088,Private room,29,2,63,2017-06-13,1.78,1,316,erased
10207,7626700,fnt1 GREAT LOCATION IN BARCELONA!!!,3911721,Elizabeth,Sants-Montjuïc,el Poble Sec,41.3730455555,2.16770552976,Entire home/apt,120,3,6,2017-06-01,0.29,18,60,erased
10213,11689007,Cool  & Centric Private Room,44489731,Joy,Sants-Montjuïc,el Poble Sec,41.3731077894,2.16536601259,Private room,27,2,32,2017-06-18,2.41,2,189,erased
10222,19026909,Beautiful Loft in the center of Barcelona,3362919,Fabrice,Sants-Montjuïc,el Poble Sec,41.3745358116,2.16800130065,Entire home/apt,200,2,0,,,6,263,erased
10223,2773906,Pretty loft in Barcelona's city center,8770033,Gloria,Sants-Montjuïc,el Poble Sec,41.3727574114,2.16542038144,Entire home/apt,150,1,7,2017-07-02,0.19,1,359,erased
10232,19091943,Double room with private terrace,133348287,Anton,Sants-Montjuïc,el Poble Sec,41.3748138756,2.16988282819,Entire home/apt,90,3,0,,,1,6,erased
10236,17321790,Renovated 2 bdr apt. 5 min Gotico,94474345,Alberto,Sants-Montjuïc,el Poble Sec,41.3727155962,2.16443887899,Entire home/apt,170,30,3,2017-04-27,0.71,1,6,erased
10242,13518761,"Very central, cozy room with terrace",15568419,Anna,Sants-Montjuïc,el Poble Sec,41.3727967214,2.16470317505,Private room,50,1,4,2016-07-18,0.33,3,60,erased
10261,6709225,Energia i Tranquil·litat,33031603,Sònia,Sants-Montjuïc,el Poble Sec,41.3724286933,2.15917020506,Private room,36,2,30,2017-06-19,1.21,1,308,erased
10276,11613678,Nice and cosy flat in Barcelona,33962262,Flor,Sants-Montjuïc,el Poble Sec,41.3727035894,2.16009642247,Entire home/apt,130,4,34,2017-06-06,2.2,3,32,erased
10277,6829530,Double Bed 5 minutes away from Plaza Espanya,21078146,Jesús,Sants-Montjuïc,el Poble Sec,41.3745808933,2.15609430548,Private room,30,3,0,,,1,89,erased
10284,1060747,House w/ garden centrally located,5840515,Conrad,Sants-Montjuïc,el Poble Sec,41.3698573997,2.15993960518,Entire home/apt,220,2,8,2016-08-22,0.22,1,204,erased
10292,16659327,Bestplace to enjoy the autentic BCN,7396047,Ursula,Sants-Montjuïc,el Poble Sec,41.3738188582,2.15558992819,Private room,44,1,24,2017-06-18,4.19,1,346,erased
10297,12857403,Sunny apartment in Barcelona center,6694252,Aziz,Sants-Montjuïc,el Poble Sec,41.3730634267,2.16495538946,Entire home/apt,70,5,7,2016-11-01,0.5,2,5,erased
10298,3026627,Private Double Room in sunny flat!,4350337,Alexis,Sants-Montjuïc,el Poble Sec,41.3716477387,2.15923967634,Private room,28,2,72,2017-06-26,2.16,1,186,erased
10299,798320,Piso en el centro de Bcn!,4197976,Inma,Sants-Montjuïc,el Poble Sec,41.374315023,2.16437713637,Entire home/apt,120,3,13,2017-05-30,1.1,1,299,erased
10309,5645802,Apartment Magalhaes,28617893,Jorg,Sants-Montjuïc,el Poble Sec,41.3719311729,2.1662272492,Entire home/apt,125,3,0,,,6,133,erased
10310,4268635,Best Barcelona near Old Town,7997096,Marian & Marc,Sants-Montjuïc,el Poble Sec,41.3716624363,2.16458686655,Private room,67,1,165,2017-07-04,5.04,1,329,erased
10317,19454835,5 minutes to Las Ramblas,136428763,Val,Sants-Montjuïc,el Poble Sec,41.3726796403,2.16976565124,Private room,25,3,0,,,1,250,erased
10319,1645226,"2. ONLY FAMILIES OR 1, 2, 3 COUPLES",1314447,Roc,Sants-Montjuïc,el Poble Sec,41.3741298157,2.16681273424,Entire home/apt,69,5,68,2017-07-01,1.55,2,259,erased
10325,19601143,Loft apartment in Montjuic,769522,Grace,Sants-Montjuïc,el Poble Sec,41.371671508,2.16157443858,Entire home/apt,82,10,0,,,1,36,erased
10330,7736997,Modern & bright doble room with terrace,40664388,Matteo,Sants-Montjuïc,el Poble Sec,41.3737835136,2.16434370735,Private room,50,2,5,2017-06-26,0.22,1,49,erased
10346,19595447,Habitación privada en precioso piso,18254157,Luis,Sants-Montjuïc,el Poble Sec,41.3746354338,2.16071671627,Private room,55,1,0,,,1,326,erased
10365,19588264,COSY ROOM CENTRAL BARCELONA,137548855,Luis,Sants-Montjuïc,el Poble Sec,41.374245739,2.15555464777,Private room,35,1,0,,,1,47,erased
10371,6658837,Estudio poble sec,34419554,Toni,Sants-Montjuïc,el Poble Sec,41.3748575535,2.15815390097,Entire home/apt,110,2,24,2017-04-06,0.96,1,145,erased
10373,19695868,Private Room in Modern 2-rooms apartment POBLE SEC,138751200,Simone,Sants-Montjuïc,el Poble Sec,41.3740133527,2.16726777869,Private room,32,2,0,,,1,17,erased
10379,12923260,room centric poblesec,15731949,Fernando,Sants-Montjuïc,el Poble Sec,41.3737739518,2.16452074984,Private room,30,2,30,2017-06-20,2.2,2,84,erased
10420,19651518,Apartment in the heart of Barcelona! Poble Sec!!!,36486665,Vova,Sants-Montjuïc,el Poble Sec,41.374477679,2.16169525955,Entire home/apt,115,4,0,,,10,25,erased
10422,378684,Lovely sunny 2 bedroom rental in the centre,1900247,Luis A.,Sants-Montjuïc,el Poble Sec,41.3732293949,2.16471365221,Entire home/apt,100,2,256,2017-03-05,4.01,3,0,erased
10423,17128776,LOVELY 2 BEDROOM BARCELONA MONTJUIC PLAZA ESPAÑA,15475988,Barna,Sants-Montjuïc,el Poble Sec,41.3569793357,2.14580121043,Entire home/apt,220,7,0,,,2,84,erased
10426,13947838,Habitación doble muy cómoda y acogedora,50186898,Evelyn,Sants-Montjuïc,el Poble Sec,41.3721308214,2.16353601528,Private room,40,2,2,2017-05-02,0.24,1,362,erased
10427,15780865,Great & cosy apartment in the heart of Barcelona!,36486665,Vova,Sants-Montjuïc,el Poble Sec,41.3729561683,2.16764861679,Entire home/apt,81,1,2,2017-06-01,0.28,10,350,erased
10429,3394200,"Monthly Discounts! House,Terrace, best location!",17123606,Belén,Sants-Montjuïc,el Poble Sec,41.3714904346,2.16187004449,Entire home/apt,140,4,6,2016-08-27,0.17,1,9,erased
10433,5688879,Apartment Roser,28617893,Jorg,Sants-Montjuïc,el Poble Sec,41.3741648145,2.16592160915,Entire home/apt,100,3,0,,,6,133,erased
10442,15411280,"Entire flat, clean & comfortable – Perfect for 2!",17060487,Marton,Sants-Montjuïc,el Poble Sec,41.3743402491,2.16140722953,Entire home/apt,104,2,47,2017-06-29,5.8,1,4,erased
10445,18191862,PISO CON TERRAZA EN POBLE SEC.,118782525,Walter,Sants-Montjuïc,el Poble Sec,41.3732499053,2.16677055209,Entire home/apt,63,4,0,,,8,10,erased
10446,16359934,Great & cosy apartment in the heart of Barcelona!,36486665,Vova,Sants-Montjuïc,el Poble Sec,41.3733617791,2.16764376983,Entire home/apt,70,4,11,2017-06-07,1.61,10,18,erased
10448,16936828,Casa Serrat,49915845,Maikel & Celine,Sants-Montjuïc,el Poble Sec,41.3735555009,2.16573904481,Entire home/apt,159,4,8,2017-06-11,1.55,6,90,erased
10459,6347319,Funky Arty Studio,33060146,Yuri,Sants-Montjuïc,el Poble Sec,41.3739785192,2.16291821164,Private room,50,2,21,2017-05-09,0.82,1,112,erased
10473,7523359,Cozy house in Montjuic,15571475,Valeria,Sants-Montjuïc,el Poble Sec,41.3712376957,2.16125176186,Entire home/apt,100,5,15,2017-04-17,0.66,4,235,erased
10483,4507346,Cosy and Romantic Central Design Apartment,21420074,Simon,Sants-Montjuïc,el Poble Sec,41.3746098936,2.16530903585,Entire home/apt,175,2,30,2017-07-05,1.05,1,34,erased
10497,167103,Central. Double bed. Next 2 sea ,796417,Enï,Sants-Montjuïc,el Poble Sec,41.3731130871,2.17172917016,Private room,50,2,133,2016-09-24,1.84,1,341,erased
10500,18747526,Central Apartment in Barcelona,130250323,Bruno,Sants-Montjuïc,el Poble Sec,41.3735682163,2.16905876362,Entire home/apt,102,3,1,2017-05-29,0.77,2,28,erased
10504,639040,shared room,3189120,Marco,Sants-Montjuïc,el Poble Sec,41.3725236015,2.17138349263,Private room,35,1,0,,,1,362,erased
10506,1914203,"Affordable, nice, central!",630137,Adriana,Sants-Montjuïc,el Poble Sec,41.3732357673,2.16819137159,Entire home/apt,55,2,30,2016-09-16,2.1,2,0,erased
10518,19398664,Piso luminoso en el centro de Barcelona,3362919,Fabrice,Sants-Montjuïc,el Poble Sec,41.3730925886,2.1562481172,Entire home/apt,150,2,0,,,6,260,erased
10527,18505565,Frensh house BCN,24397447,Franck,Sants-Montjuïc,el Poble Sec,41.3586474345,2.15712618693,Entire home/apt,52,2,0,,,1,54,erased
10530,9727954,Alquilo habitación individual. (En,50201561,Danny,Sants-Montjuïc,el Poble Sec,41.3730834769,2.17194407133,Private room,20,6,0,,,2,176,erased
10533,7830335,★★★ Loft lumineux au coeur de Barcelone,29777555,Fabrice,Sants-Montjuïc,el Poble Sec,41.3731095471,2.16440148932,Entire home/apt,334,2,18,2017-06-11,0.85,5,340,erased
10543,17283444,Central Room in Barcelona center - Poble Sec,7672941,Valentina,Sants-Montjuïc,el Poble Sec,41.3724599483,2.17251077572,Private room,30,2,0,,,2,0,erased
10552,2883780,Attic (75m2) with view in Poble Sec. Wi-Fi Free,3156400,Beppe,Sants-Montjuïc,el Poble Sec,41.373476196,2.16077335172,Entire home/apt,65,4,36,2017-06-18,0.97,2,165,erased
10576,18747593,LOFT IN BARCELONA,47112650,Lissandra,Sants-Montjuïc,el Poble Sec,41.373163997,2.16057526502,Entire home/apt,70,2,0,,,1,6,erased
10594,4249935,★ Charming Period Apartment - Rent for Months ★,2411278,Anna,Sants-Montjuïc,el Poble Sec,41.3721426921,2.16833223426,Entire home/apt,90,110,77,2017-05-04,2.34,3,327,erased
10608,17571617,A cosy room near the Plaza Espanya,82753179,Hugh,Sants-Montjuïc,el Poble Sec,41.37376142,2.15554806769,Private room,27,2,9,2017-06-21,2.27,1,33,erased
10623,2761917,Long weekends in lovely  bcn flat!,801348,Lidia,Sants-Montjuïc,el Poble Sec,41.3737752189,2.16318271684,Entire home/apt,120,3,13,2017-06-20,0.33,3,353,erased
10629,665483,Loft in centre near Plaza España ,3362919,Fabrice,Sants-Montjuïc,el Poble Sec,41.3729710529,2.16008374924,Entire home/apt,200,2,29,2016-08-28,0.5,6,360,erased
10651,17903363,Room in Poble-Sec Atico for Solo Traveller,3136084,Philip & Alex,Sants-Montjuïc,el Poble Sec,41.3730809317,2.16619406141,Private room,30,2,10,2017-06-09,3.33,1,93,erased
10662,8336319,Central and modern double room! :),39238464,Helena,Sants-Montjuïc,el Poble Sec,41.3716258231,2.16463870082,Private room,35,1,103,2017-06-18,4.76,1,307,erased
10667,17118567,In The Heart Of Barcelona,6776280,Alex,Sants-Montjuïc,el Poble Sec,41.3748670308,2.17226265327,Private room,54,4,2,2017-06-14,0.48,1,159,erased
10668,19150276,"PRIVATE ROOM NEXT TO MONTJUIC,RAMBLAS & BEACH",18759438,Fatima,Sants-Montjuïc,el Poble Sec,41.3741127058,2.16286849918,Private room,42,2,6,2017-07-04,6.0,1,13,erased
10670,10893053,Cute apartment near Ramblas,612665,Oscar,Sants-Montjuïc,el Poble Sec,41.372716866,2.16456945525,Entire home/apt,75,3,7,2016-08-31,0.41,11,126,erased
10676,17709121,Teatro Arenas,12528885,Tony,Sants-Montjuïc,el Poble Sec,41.3725804465,2.15557501839,Entire home/apt,119,3,7,2017-06-19,2.96,5,299,erased
10687,2768668,Duoble Room in Poble-sec Barcelona,13743577,Nelson,Sants-Montjuïc,el Poble Sec,41.3736175287,2.15789882697,Private room,28,15,29,2015-09-27,0.8,3,299,erased
10689,2768724,Sunny duoble room Poble-sec BCN,13743577,Nelson,Sants-Montjuïc,el Poble Sec,41.3744175606,2.1596129758,Private room,30,3,20,2016-08-18,0.55,3,278,erased
10704,7357729,Nice Flat in Barcelona,33962262,Flor,Sants-Montjuïc,el Poble Sec,41.3740340396,2.15800677878,Entire home/apt,120,4,10,2016-11-19,0.43,3,0,erased
10718,3034365,Double Room in Poble Sec-Montjuïc,4111832,Edu,Sants-Montjuïc,el Poble Sec,41.3740297039,2.15622171268,Private room,39,2,13,2017-07-01,0.35,1,59,erased
10726,5956412,Terrace Apartment in the centre,5443088,Ruben,Sants-Montjuïc,el Poble Sec,41.3717912054,2.16920021535,Entire home/apt,168,3,11,2016-06-07,0.42,7,350,erased
10733,9984716,Quiet and cozy room in Poble Sec,49797610,Anahi,Sants-Montjuïc,el Poble Sec,41.3722973261,2.15687762259,Private room,25,2,5,2016-09-25,0.5,1,127,erased
10734,3562298,Casita en un jardín,9215005,Johan,Sants-Montjuïc,el Poble Sec,41.3716688114,2.15951771946,Entire home/apt,50,1,117,2017-06-14,3.28,2,275,erased
10737,17915317,Appartement au coeur de Barcelone,3362919,Fabrice,Sants-Montjuïc,el Poble Sec,41.3741679167,2.15976704805,Entire home/apt,200,2,0,,,6,355,erased
10746,15557745,Apartamentos Radas Terraza,99211661,"Apartamentos Radas, SCP",Sants-Montjuïc,el Poble Sec,41.3713574838,2.16016499831,Entire home/apt,55,3,10,2017-06-13,1.28,3,1,erased
10749,19425355,Studio apartment,136180804,Aguirre,Sants-Montjuïc,el Poble Sec,41.3741464324,2.16653216865,Entire home/apt,170,2,0,,,1,350,erased
10770,16024686,fnt3 GREAT LOCATION IN BARCELONA!!!,3911721,Elizabeth,Sants-Montjuïc,el Poble Sec,41.3723674892,2.16635327491,Entire home/apt,120,3,0,,,18,60,erased
10772,13862150,Cosy Double Room Close to City Center,24436135,Adrián,Sants-Montjuïc,el Poble Sec,41.374190839,2.15644516347,Private room,50,3,10,2016-09-24,0.85,1,7,erased
10800,19678897,"LOW COAST EN BARCELONA, Sans Montjuic",5597116,Concepción,Sants-Montjuïc,el Poble Sec,41.3695435802,2.16966937132,Entire home/apt,250,4,0,,,24,364,erased
10802,19440907,Habitación Privada con buena ubicación,28604858,Kevin,Sants-Montjuïc,el Poble Sec,41.3722250528,2.14924490069,Private room,55,1,0,,,1,354,erased
10803,3188048,room centric with private bathroom,15731949,Fernando,Sants-Montjuïc,el Poble Sec,41.3724730606,2.16609046135,Private room,45,2,33,2017-06-21,2.39,2,80,erased
10805,17082272,"Casa de viajeros aficionados, amigos, musicos",114626941,Willian,Sants-Montjuïc,el Poble Sec,41.3749133201,2.17168497632,Private room,27,2,40,2017-06-24,8.63,1,252,erased
10809,17411583,Attic with big terrace in Poble Sec,13934384,Stefano,Sants-Montjuïc,el Poble Sec,41.3730527069,2.16909707123,Private room,100,3,1,2017-03-03,0.24,1,81,erased
10811,6454077,Apartamento en Poble Sec,33666330,Mariona,Sants-Montjuïc,el Poble Sec,41.3731651053,2.16500146177,Entire home/apt,110,6,26,2017-06-20,1.05,1,339,erased
10822,3849129,DOUBLEROOM POBLE SEC,17910806,Cris,Sants-Montjuïc,el Poble Sec,41.373610325,2.16264332892,Private room,29,1,20,2017-06-05,0.57,1,364,erased
10827,838475,"Centrical, handy studio great area",4348181,Fiorella,Sants-Montjuïc,el Poble Sec,41.373620811,2.15586187876,Entire home/apt,70,7,11,2017-01-02,0.44,2,186,erased
10828,3523623,Central & COMFY Sunny Room-> BCN 4U,2938552,Tal,Sants-Montjuïc,el Poble Sec,41.3739121499,2.15511367054,Private room,22,30,37,2017-02-26,1.02,2,218,erased
10845,10673805,Centric apartment - up to 6 people,5235993,Gaby,Sants-Montjuïc,el Poble Sec,41.3736514567,2.16956083749,Entire home/apt,77,2,7,2017-04-30,0.48,4,141,erased
10848,18867186,Peace and calm in the city. Minimum 31 nights,1166787,Michael,Sants-Montjuïc,el Poble Sec,41.3721187117,2.15884225262,Entire home/apt,99,31,0,,,2,81,erased
10850,5741288,Apartment in the heart of Barcelona,29777555,Fabrice,Sants-Montjuïc,el Poble Sec,41.372906154,2.16080340507,Entire home/apt,177,2,34,2017-06-12,1.24,5,346,erased
10853,3926264,Gran Nou de la Rambla apartment!,9247816,Giulio,Sants-Montjuïc,el Poble Sec,41.373336732,2.16677048275,Entire home/apt,400,3,2,2016-10-17,0.15,3,307,erased
10858,15462433,Apartamentos Radas Terraza Chill-Out,99211661,"Apartamentos Radas, SCP",Sants-Montjuïc,el Poble Sec,41.3713664851,2.16002179695,Entire home/apt,180,3,11,2017-05-08,1.47,3,0,erased
10862,2880149,Attic (75m2) with view in Poble Sec. Free WI-Fi,14719708,Pino,Sants-Montjuïc,el Poble Sec,41.3734726626,2.16140064794,Entire home/apt,75,4,76,2017-05-26,2.08,1,145,erased
10867,19397006,Bright Apartment Perfect for Family,14627045,Mathou,Sants-Montjuïc,el Poble Sec,41.3700425344,2.1653208895,Entire home/apt,100,4,0,,,2,6,erased
10880,18319818,Habitación/en Barcelona,71355528,Majestic,Sants-Montjuïc,la Marina de Port,41.3609075172,2.14222208828,Private room,25,1,6,2017-06-04,2.43,5,364,erased
10883,19322839,Greenest place in Barcelona,10814630,Elad,Sants-Montjuïc,la Marina de Port,41.3569906384,2.14516690881,Entire home/apt,90,3,0,,,1,280,erased
10888,15183610,3 Habitaciones Barcelona centro !,91836136,Giselle Y Ruben,Sants-Montjuïc,la Marina de Port,41.3646664155,2.13742266128,Entire home/apt,140,2,15,2017-06-19,1.77,1,115,erased
10892,17410334,Wonderfull appartament in montjuic,13647690,Juan,Sants-Montjuïc,la Marina de Port,41.3565394211,2.14466354427,Entire home/apt,180,1,3,2017-05-26,0.68,1,363,erased
10895,5930076,"Gran Via- Plz España, habitaciones!",13914348,Carolina,Sants-Montjuïc,la Marina de Port,41.3653345756,2.13828075026,Private room,35,1,74,2017-06-29,2.73,1,125,erased
10896,18514525,Live in BCN like your home,102289196,Tina,Sants-Montjuïc,la Marina de Port,41.3591986013,2.14272271406,Private room,20,2,0,,,2,27,erased
10902,17444995,Habitacion en//Barcelona,71355528,Majestic,Sants-Montjuïc,la Marina de Port,41.3607776135,2.1416951047,Shared room,35,1,5,2017-06-04,1.15,5,365,erased
10903,19279959,Near plaza españa- Fira,31778089,Maria,Sants-Montjuïc,la Marina de Port,41.3647091902,2.1376859964,Private room,30,2,0,,,3,17,erased
10919,11560666,habitacion interior calida,5303847,Johny,Sants-Montjuïc,la Marina de Port,41.3638741215,2.13808519356,Private room,30,1,3,2017-04-20,0.22,1,353,erased
10922,15849171,Live in BCN like your home,102289196,Tina,Sants-Montjuïc,la Marina de Port,41.3553304919,2.1459480368,Private room,20,2,9,2017-06-26,2.31,2,61,erased
10931,19688748,Monjuic,133240516,Oxana,Sants-Montjuïc,la Marina de Port,41.3646233116,2.14040544589,Private room,25,1,0,,,1,1,erased
10938,13816929,new apartment with a patio and pool,39613302,Анжелика,Sants-Montjuïc,la Marina de Port,41.3594974032,2.13785428903,Entire home/apt,89,1,39,2017-06-10,3.41,2,324,erased
10944,19224709,Near plaza españa- Fira,31778089,Maria,Sants-Montjuïc,la Marina de Port,41.3653966329,2.13750682642,Private room,50,2,0,,,3,6,erased
10961,15550570,Your home 5 min away FIRA BARCELONA!,56680357,Jordi,Sants-Montjuïc,la Marina de Port,41.3603834914,2.13580105773,Entire home/apt,99,1,1,2016-10-18,0.11,1,87,erased
10965,14711213,Ambiente  ideal para descansar,76063798,Andres,Sants-Montjuïc,la Marina de Port,41.3649376438,2.13828046363,Private room,26,1,40,2017-06-17,3.93,1,2,erased
10975,13595480,Luxury 200sqm duplex loft in glories,8061848,Jamie,Sant Martí,el Clot,41.4057746716,2.18762447845,Entire home/apt,185,1,27,2017-06-27,2.7,1,315,erased
10978,17822796,Quiet room (only females),47475114,Valentina,Sant Martí,el Clot,41.4093581899,2.1930547766,Private room,20,3,5,2017-06-24,2.34,1,31,erased
10999,15970361,Cozy Room in Elegant Apartment,103719596,Jorge,Sant Martí,el Clot,41.4066471837,2.18534333448,Private room,15,1,39,2017-06-29,5.11,2,51,erased
11001,16219907,Stylish & cozy apartment in CLOT!,21551664,Michelle,Sant Martí,el Clot,41.4142162264,2.18695994386,Entire home/apt,99,1,13,2017-06-25,2.1,1,1,erased
11009,7881755,"APTO VICTORIANO,BALCONES, MAR Y SOL",5111255,Ivanca,Sant Martí,el Clot,41.4119129881,2.19106704459,Entire home/apt,124,3,8,2017-06-11,0.4,5,63,erased
11029,18398051,Piso Grande en el corazón de Barcelona,115895801,Yazmin,Sant Martí,el Clot,41.4065421885,2.18686169613,Entire home/apt,200,4,2,2017-06-29,2.0,2,333,erased
11045,3683446,ESTUDIO LUMINOSO CON BALCON ,10228376,Leonardo,Sant Martí,el Clot,41.4056581812,2.18612742398,Entire home/apt,120,1,4,2016-02-15,0.11,1,358,erased
11065,17216395,En el corazón de Barcelona,115895801,Yazmin,Sant Martí,el Clot,41.4073865654,2.18717000821,Entire home/apt,159,2,6,2017-06-30,6.0,2,332,erased
11067,19259284,Cozy and Elegant Apartment,103719596,Jorge,Sant Martí,el Clot,41.4075270208,2.18661273607,Entire home/apt,134,1,0,,,2,51,erased
11068,1582536,Amazing 2 bedroom loft in Barcelona,7696922,Elsa,Sant Martí,el Clot,41.4096441611,2.19253214234,Entire home/apt,200,2,73,2017-06-20,2.55,1,294,erased
11075,9871098,Комната/single room/habitación,19979075,Ana,Sant Martí,el Clot,41.4119422933,2.19370907861,Private room,20,2,5,2017-05-21,0.3,3,52,erased
11076,9870117,Doble Room/комната,19979075,Ana,Sant Martí,el Clot,41.4136614355,2.19308489781,Private room,40,3,32,2017-05-30,1.72,3,62,erased
11079,18369080,APTO. ECONOMICO EN BARCELONA PARA 5 PERSONAS,5597116,Concepción,Sant Martí,el Clot,41.4076369034,2.19092566205,Entire home/apt,126,3,0,,,24,364,erased
11083,13304045,,5111255,Ivanca,Sant Martí,el Clot,41.4116633852,2.18902876732,Private room,26,2,3,2017-04-16,0.26,5,242,erased
11086,15543326,Habitación acogedora en Sagrada Familia,99121658,Jose,Sant Martí,el Clot,41.4065788584,2.19014553539,Private room,21,6,12,2017-05-26,1.44,1,33,erased
11087,5441810,CAPRICE : Great apartment.,3601196,Mar,Sant Martí,el Clot,41.4060122406,2.18610052773,Entire home/apt,85,3,6,2017-06-05,0.25,9,7,erased
11096,19275456,New Apartment with Patio,102733863,Cristian,Sant Martí,el Clot,41.4105558199,2.19191642908,Entire home/apt,80,7,0,,,5,20,erased
11104,17182701,"Cozy attic, terrace and view by Sagrada Familia",83111276,Paola,Sant Martí,el Clot,41.4063727795,2.18412815306,Entire home/apt,90,2,20,2017-07-01,4.76,1,197,erased
11110,17121642,Charming apartment,115050905,Adam,Sant Martí,el Clot,41.4108689584,2.18860344089,Entire home/apt,85,5,1,2017-05-18,0.6,1,19,erased
11116,7365603,"Sleeper in rooms, 4 place.",15892125,Alexandr,Sant Martí,el Clot,41.4111053155,2.19447885242,Shared room,10,1,8,2017-03-13,0.42,15,0,erased
11124,12016288,Romantic Atico,19160243,Mari,Sant Martí,el Clot,41.4119844013,2.19046694766,Entire home/apt,39,1,41,2017-06-21,2.76,3,288,erased
11125,7003233,Cozy flat near Sagrada Familia,8693964,Kakio,Sant Martí,el Clot,41.4063343679,2.18552390856,Entire home/apt,120,5,30,2017-06-18,1.27,1,321,erased
11127,9949264,Light Room/luminosa habitación/Комнатa,19979075,Ana,Sant Martí,el Clot,41.4116750034,2.19186359396,Private room,45,3,15,2017-07-03,0.82,3,34,erased
11132,19046470,Habitación individual Fira2,131588286,Nuria,Sants-Montjuïc,la Marina del Prat Vermell,41.3548579669,2.14585590264,Private room,35,1,1,2017-06-18,1.0,2,67,erased
11137,18883708,Apartamento tranquilo Fira 2,131588286,Nuria,Sants-Montjuïc,la Marina del Prat Vermell,41.3553379108,2.14627603412,Private room,55,2,3,2017-07-04,2.73,2,68,erased
11144,11854458,DREAM HOME WITH LARGE ZEN GARDEN,63183006,Albert,Sants-Montjuïc,la Font de la Guatlla,41.3711562354,2.14721514496,Entire home/apt,104,3,4,2016-09-18,0.3,6,270,erased
11167,5606186," ""The room of the magical fountain""",29061564,Manel,Sants-Montjuïc,la Font de la Guatlla,41.3728973565,2.14815198544,Private room,45,3,11,2017-05-28,0.42,1,201,erased
11171,10977330,Sunny big double room in the center,4701246,Celina,Sants-Montjuïc,la Font de la Guatlla,41.3690480112,2.14356649313,Private room,40,1,0,,,2,305,erased
