,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,diff_type
8219,21332729,LOFT IN LA SAGRADA,137378256,Luke,Eixample,la Sagrada Família,41.4087355989,2.17530564169,Entire home/apt,70,3,1,2017-10-22,1.0,1,365,erased
8268,20644579,140 m2 apt near Sagrada Familia ( GCD),48131122,Adelaine,Eixample,la Sagrada Família,41.4081206929,2.17484741363,Entire home/apt,168,3,0,,,6,364,erased
8272,20509414,DISCOUNT.- SAGRADA FAMILIA-  3 ROOMS,797259,Cristal Van StielBeek,Eixample,la Sagrada Família,41.4018913724,2.1729703177,Entire home/apt,100,3,0,,,3,120,erased
8273,20508796,Magnifico Loft de diseño,146418151,Angelo,Eixample,la Sagrada Família,41.4032335309,2.18069552855,Entire home/apt,120,3,4,2017-09-28,1.9,1,31,erased
8282,20991767,Amazing double vintage room in Sagrada Familia,39722149,Víctor,Eixample,la Sagrada Família,41.4053673583,2.17604768523,Private room,50,1,0,,,3,321,erased
8317,19068696,chambre carrer mallorca,133120238,Jordan,Eixample,la Sagrada Família,41.4067110639,2.1818867735,Private room,43,2,7,2017-07-08,1.36,2,347,erased
8320,19749039,Luxury 4 room apartment,134950181,Delgado,Eixample,la Sagrada Família,41.4042493038,2.17483592082,Entire home/apt,270,4,2,2017-08-14,0.57,1,179,erased
8332,19375953,"COZY DOUBLE BED IN SAGRADA FAMILIA,55€ nigth",2608358,Alicia,Eixample,la Sagrada Família,41.4041627325,2.1823926608,Private room,55,3,0,,,3,79,erased
8334,19513173,Autentic Monumental  P1,20790978,Apartaments Turistics Barcelona S.L,Eixample,la Sagrada Família,41.4024714021,2.18290622116,Entire home/apt,210,3,6,2017-10-02,1.58,18,355,erased
8340,19362408,Habitación azul 2,79253366,Lucy,Eixample,la Sagrada Família,41.402651611,2.17683171756,Private room,35,1,13,2017-10-10,2.89,8,108,erased
8341,19118686,PISO TRANQUILO E ÍNTIMO EN BARCELONA,26630266,Mónica,Eixample,la Sagrada Família,41.4022603599,2.17690483917,Entire home/apt,58,1,8,2017-08-21,1.49,1,298,erased
8342,19111540,Chambre Barcelona / sagrada familia,133120238,Jordan,Eixample,la Sagrada Família,41.4045844979,2.17659206895,Private room,38,2,9,2017-07-26,1.74,2,347,erased
8372,19293190,Cozy flat with sunny terrace near Sagrada Familia,135102478,Mia,Eixample,la Sagrada Família,41.4024241384,2.17837563785,Entire home/apt,120,1,27,2017-11-12,5.7,1,274,erased
8391,19188071,Cozy double bedroom flat.,107903487,Dolores,Eixample,la Sagrada Família,41.4095501916,2.17520190955,Entire home/apt,65,32,3,2017-10-01,0.81,1,0,erased
8401,17757105,Doble bedroom and private bathroom in Sda. Familia,72806116,Diletta,Eixample,la Sagrada Família,41.408275802,2.17640940105,Private room,55,2,3,2017-08-22,0.38,1,104,erased
8454,17349666,"Flat two steps from Sagrada Familia, 4-2",105534123,Elena,Eixample,la Sagrada Família,41.4022940366,2.17151896736,Entire home/apt,100,3,1,2017-06-06,0.19,4,346,erased
8467,16761311,Sagrada Familia 2-2 place with balcony,105534123,Elena,Eixample,la Sagrada Família,41.4018403729,2.17106035687,Entire home/apt,100,3,2,2017-06-08,0.29,4,361,erased
8473,17280191,Sagrada Familia Rooftop,1391607,Greg,Eixample,la Sagrada Família,41.4062397137,2.17666610188,Entire home/apt,70,3,1,2017-05-20,0.17,68,0,erased
8520,16168689,Room in Sagrada Familia,1883399,Joaquin,Eixample,la Sagrada Família,41.4014041379,2.17866386707,Private room,50,3,0,,,2,170,erased
8529,16557848,abc,1790994,Jan,Eixample,la Sagrada Família,41.4086036018,2.1739107667,Private room,11,2,0,,,1,134,erased
8539,15047966,Double Room with Balcony at Sagrada Familia,30061314,Anton,Eixample,la Sagrada Família,41.4063293253,2.17374713523,Private room,35,1,1,2017-04-16,0.14,1,0,erased
8541,14019787,Spectacular penthouse in Sagrada Família,72826244,Jorge,Eixample,la Sagrada Família,41.4053798971,2.17504597406,Entire home/apt,80,2,20,2017-05-15,1.29,2,0,erased
8550,14579253,圣家族大教堂经典公寓,39529237,俊成,Eixample,la Sagrada Família,41.4032627605,2.17265280594,Private room,25,1,1,2017-05-11,0.07,2,365,erased
8572,13483407,Double Room - Sagrada Familia,23422466,Deisy,Eixample,la Sagrada Família,41.4043296373,2.18208364915,Private room,38,1,8,2017-08-17,0.47,1,364,erased
8574,13469655,Comfortable room area Sagrada Familia in Barcelona,77047598,Doris,Eixample,la Sagrada Família,41.4071813294,2.17393085652,Private room,18,15,5,2017-09-28,0.32,1,350,erased
8596,13243029,Double room in Sagrada Familia Hab doble S Familia,7381978,Alejandra Cecilia,Eixample,la Sagrada Família,41.4044993304,2.17370795613,Private room,20,2,16,2017-09-15,0.91,1,0,erased
8600,13194912,Nice Room in a Nice Apartment!,15393723,Federica,Eixample,la Sagrada Família,41.4020529609,2.181058506,Private room,40,2,4,2016-08-24,0.23,1,281,erased
8607,11509780,Single Bedroom Expenses Included CATEDRAL SAGRADA FAMILIA,9807665,Albert,Eixample,la Sagrada Família,41.4080524077,2.17766852634,Shared room,43,1,2,2016-07-19,0.11,14,316,erased
8629,12596252,SUNNY BEDROOM - SAGRADA FAMILIA,10892182,Artur,Eixample,la Sagrada Família,41.4025036923,2.17219804953,Private room,35,1,41,2017-11-02,2.33,1,341,erased
8649,11971471,Great Flat front Sagrada Familia,59934463,Max,Eixample,la Sagrada Família,41.4026664135,2.17650468739,Entire home/apt,150,3,62,2017-08-21,3.13,1,229,erased
8705,7913738,Room very center Sagrada Familia,40214395,Anri,Eixample,la Sagrada Família,41.4028382365,2.17514878211,Private room,19,1,14,2017-11-11,0.54,7,94,erased
8707,7779815,Room with a Sagrada Familia view,40214395,Anri,Eixample,la Sagrada Família,41.4029231828,2.17506550197,Private room,19,1,13,2017-09-13,0.73,7,94,erased
8710,9038277,Camera privata Sagrada Familia Bcn,8457402,Yolanda,Eixample,la Sagrada Família,41.4082683939,2.18039672704,Private room,60,3,0,,,1,0,erased
8728,6397123,SAGRADA FAMILIA!!SINGLE BED 40 € COZY AND LIGHT!!,2608358,Alicia,Eixample,la Sagrada Família,41.4038346865,2.18238667661,Private room,40,3,0,,,3,47,erased
8732,7244383,Nice & cosy flat with small terrace,5616403,Maxime,Eixample,la Sagrada Família,41.4055766811,2.18143058093,Entire home/apt,120,3,18,2017-09-01,0.63,1,257,erased
8748,7684803,Room with Terrasa Centre,40214395,Anri,Eixample,la Sagrada Família,41.4025755921,2.17538860446,Private room,24,1,10,2017-10-27,0.36,7,88,erased
8749,7676148,Room 2 beds in Sagrada Familia,40214395,Anri,Eixample,la Sagrada Família,41.4030002561,2.1764569947,Private room,19,1,10,2017-10-15,0.37,7,94,erased
8750,6891856,Private Apartment in Barcelona Sagrada Familia,36113926,Ramon,Eixample,la Sagrada Família,41.4057112175,2.18255585848,Entire home/apt,53,1,123,2017-11-12,4.32,2,74,erased
8752,6834341,Quiet double room Sagrada Familia,29122284,Ivanna,Eixample,la Sagrada Família,41.4106161891,2.17473683048,Private room,55,1,43,2017-06-04,1.48,1,365,erased
8776,5413414,Cerca Sagrada Familia,15726842,Zulma,Eixample,la Sagrada Família,41.4064210156,2.18149383914,Private room,23,2,17,2017-10-15,0.64,2,0,erased
8796,4081766,Apartment in Sagrada Familia,1883399,Joaquin,Eixample,la Sagrada Família,41.404460421,2.1835692862,Entire home/apt,60,3,64,2017-10-24,1.76,2,187,erased
8824,4200462,Sagrada Familia lovely apartment,2366949,Jordi,Eixample,la Sagrada Família,41.4083226593,2.17510558955,Entire home/apt,135,1,37,2017-10-16,0.99,14,365,erased
8850,3092259, Double bed room + private bathroom,15726842,Zulma,Eixample,la Sagrada Família,41.4072810461,2.1795504419,Private room,39,2,19,2017-11-04,0.45,2,0,erased
8857,2376072,Apartamento en Bcn-Sagrada Familia 1,4126257,Vincenzo,Eixample,la Sagrada Família,41.4058893047,2.17398617985,Entire home/apt,60,3,30,2017-10-15,0.69,5,70,erased
8885,1376484,Apartment Sagrada Familia,4126257,Vincenzo,Eixample,la Sagrada Família,41.407162011,2.17125318922,Entire home/apt,60,3,21,2017-10-08,0.49,5,92,erased
8897,3163230, PISO PARA 5  EN SAGRADA FAMILIA ,8811801,Judith,Eixample,la Sagrada Família,41.4008991879,2.1757096214,Entire home/apt,90,7,38,2017-05-18,0.91,1,175,erased
8938,2040033,Center private room in amazing Loft,3553472,Ceci,Eixample,la Sagrada Família,41.4063599785,2.17301155486,Private room,80,1,73,2017-10-12,1.55,1,134,erased
9021,21734796,Habitación azul relax en rocafor,37986811,Leo Y Miki Barcelona,Eixample,Sant Antoni,41.376216982,2.15380220114,Private room,55,1,0,,,3,364,erased
9034,16769145,Perfect Retreat in The center,1269604,Eva,Eixample,Sant Antoni,41.3782818853,2.16101211654,Entire home/apt,180,5,1,2017-03-05,0.12,1,364,erased
9089,21053310,Room for 1 in the center of Barcelona. Urgell,133228073,Andy,Eixample,Sant Antoni,41.3800845485,2.16277679134,Private room,20,3,1,2017-10-04,0.73,15,20,erased
9094,19309200,Beautiful and spacious flat near Plaza Catalunya,135224982,Alexia,Eixample,Sant Antoni,41.3835191993,2.160988241,Entire home/apt,160,1,19,2017-10-22,4.38,1,107,erased
9097,19772043,Nice Room with Private Lavabo & Balcony,19956565,Rachel,Eixample,Sant Antoni,41.3762550849,2.16187494328,Private room,40,3,4,2017-08-31,1.28,1,0,erased
9104,10774063,Cozy room for two people,54082387,Ferran,Eixample,Sant Antoni,41.375854719,2.15766148121,Private room,9,1,111,2017-10-26,5.1,10,61,erased
9144,2800063,COZY DOUBLE ROOM,13968035,Monique & Igor,Eixample,Sant Antoni,41.3765864165,2.15647992921,Private room,20,1,279,2017-10-25,6.48,8,285,erased
9147,19560747,Centric Apartment PICASSO 2,137440438,Francisco,Eixample,Sant Antoni,41.3777743938,2.16387858721,Entire home/apt,80,3,1,2017-08-07,0.3,5,71,erased
9153,21759102,Habitacion Doble y Encantadora Sant Antoni,22688977,Claudia,Eixample,Sant Antoni,41.3762309004,2.15831303777,Private room,30,2,0,,,1,363,erased
9175,21549967,"Habitación doble, Eixample en centro de Barcelona.",152880241,Giancarlo,Eixample,Sant Antoni,41.377251093,2.15540095383,Private room,21,1,1,2017-11-11,1.0,6,57,erased
9188,21021840,Piso zona centro BCN,151388009,Wilson,Eixample,Sant Antoni,41.3794028665,2.15751516977,Entire home/apt,115,1,2,2017-10-14,1.4,1,332,erased
9198,21231203,Central bright flat with the balcony,13023097,Yuliya,Eixample,Sant Antoni,41.3861493645,2.16416323997,Entire home/apt,80,2,2,2017-10-29,2.0,5,365,erased
9201,20453697,Habitación para 2 con romántico balcón.,12664642,Alba,Eixample,Sant Antoni,41.3790478803,2.16105452027,Private room,60,2,1,2017-08-31,0.4,2,55,erased
9203,20435087,NEW HIGH DEMAND terrace close to Plaza Catalunya,21726991,Lola,Eixample,Sant Antoni,41.3799659115,2.16195689487,Entire home/apt,98,2,2,2017-10-01,0.76,8,39,erased
9212,20835053,"Super centric room in Barcelona, Orange",149373664,Helen Y Aroon,Eixample,Sant Antoni,41.3790390174,2.1627190845,Private room,27,2,4,2017-10-19,2.73,5,131,erased
9215,20825506,Hermoso mini estudio en Bcn centro Sultan Suite,149373664,Helen Y Aroon,Eixample,Sant Antoni,41.3842478882,2.16228936503,Private room,67,2,1,2017-09-18,0.53,5,170,erased
9216,20823013,CENTRIC APARTMENT FIRA,137440438,Francisco,Eixample,Sant Antoni,41.3754425242,2.15375766201,Entire home/apt,50,3,2,2017-10-10,1.54,5,308,erased
9232,20577321,Cómoda habitación en el centro,81310012,Gabriela,Eixample,Sant Antoni,41.3759571135,2.15786488282,Private room,17,3,2,2017-09-25,1.02,2,0,erased
9240,21184525,Bright and comfortable room,92448116,Adrielo,Eixample,Sant Antoni,41.3776096317,2.15470605308,Private room,21,1,2,2017-10-09,1.54,2,365,erased
9251,19901869,Lovely Studio with Terrace,138521763,Sito,Eixample,Sant Antoni,41.3770958706,2.16446661107,Entire home/apt,95,1,1,2017-09-10,0.46,30,53,erased
9271,20173210,Habitación azul en bcn .entre Rocafor y plaza esp,37986811,Leo Y Miki Barcelona,Eixample,Sant Antoni,41.3761913827,2.15420680199,Private room,45,3,8,2017-10-02,2.31,3,361,erased
9282,19900939,4 Bedrooms 5 bathrooms in eixample,138521763,Sito,Eixample,Sant Antoni,41.3779394241,2.16366033202,Entire home/apt,272,1,3,2017-10-21,0.98,30,180,erased
9283,19094978,Apartment in the heart of Barcelona! Poble Sec 2,133228073,Andy,Eixample,Sant Antoni,41.3753968681,2.16113677052,Entire home/apt,53,1,2,2017-09-15,0.74,15,89,erased
9285,19082415,Apartment in the heart of Barcelona! Poble Sec,133228073,Andy,Eixample,Sant Antoni,41.3760165169,2.16186106555,Entire home/apt,53,3,0,,,15,40,erased
9303,19578157,habitación cómoda en el centro de barcelona,45799888,Flo,Eixample,Sant Antoni,41.3771767354,2.15997478383,Private room,30,7,0,,,2,179,erased
9322,18965984,Simple and bright room in center,95173859,Gena,Eixample,Sant Antoni,41.38314326,2.16245105467,Private room,40,3,16,2017-09-25,2.96,2,30,erased
9329,19122300,Double room city center,6931009,Sandra,Eixample,Sant Antoni,41.3812212358,2.15897862255,Private room,39,2,0,,,4,61,erased
9341,18567302,2 ROOMS APART NEAR STATION URGELL,30042950,Karina,Eixample,Sant Antoni,41.3766445985,2.15686601736,Entire home/apt,63,1,20,2017-11-06,3.59,1,167,erased
9350,18094928,Experience Bcn from the heart!,99178741,Juan,Eixample,Sant Antoni,41.3823061736,2.16104884189,Entire home/apt,120,1,5,2017-10-08,2.31,3,358,erased
9351,18122203,Experience Bcn from the heart! Private bathroom,99178741,Juan,Eixample,Sant Antoni,41.3835463501,2.16286925209,Private room,50,1,0,,,3,365,erased
9393,17950773,Private Cozy Double Bedroom in City Center,18155430,Pim,Eixample,Sant Antoni,41.3783542015,2.15729011508,Private room,34,2,26,2017-11-02,3.64,1,9,erased
9396,17248125,Stylish and chic 2-bedroom apartment (HUTB-001555),136853,Lina,Eixample,Sant Antoni,41.3820163998,2.16146668782,Entire home/apt,185,3,1,2017-05-29,0.18,32,43,erased
9411,17471152,"Gaderin II, Friendly Rentals",102947901,Claudia,Eixample,Sant Antoni,41.3773395228,2.15488950242,Entire home/apt,75,1,7,2017-10-03,1.11,106,323,erased
9420,16295550,Cozy room in dream location,12664642,Alba,Eixample,Sant Antoni,41.3808314026,2.16149443364,Private room,45,2,28,2017-10-10,2.62,2,80,erased
9448,17171386,"Very Centric, double room in the Heart of the city",115315504,Peter Israel,Eixample,Sant Antoni,41.3809465104,2.15864917114,Private room,35,1,29,2017-10-08,3.27,2,316,erased
9449,17149429,"Huge,bright & suite room in the heart of the city",115315504,Peter Israel,Eixample,Sant Antoni,41.3794233972,2.15768829331,Private room,37,1,37,2017-10-29,4.3,2,316,erased
9451,16468016,Double Room With Balcony,7977382,Jess,Eixample,Sant Antoni,41.3761000822,2.15716074458,Private room,45,3,5,2017-10-30,0.94,2,365,erased
9482,15077987,Bright spacious room at city center,81310012,Gabriela,Eixample,Sant Antoni,41.3760666418,2.15880258258,Private room,40,2,2,2017-08-27,0.23,2,0,erased
9490,14800285,Bright and comfortable double room in Barcelona,92448116,Adrielo,Eixample,Sant Antoni,41.3771566619,2.15406581728,Private room,22,1,16,2017-10-23,1.13,2,351,erased
9504,14051950,Room for 1 or 2 persons,5511621,Eduard,Eixample,Sant Antoni,41.37992921,2.16274771436,Private room,40,3,16,2017-09-16,1.16,2,0,erased
9544,13389211,Barcelona Sweet Home. Ideal parejas y familias,24027642,Juanjo,Eixample,Sant Antoni,41.3768383451,2.16015707066,Entire home/apt,58,6,12,2017-08-22,0.75,1,139,erased
9570,13144196,Beautiful apartment  Barcelona city center,24826130,Guille,Eixample,Sant Antoni,41.380274764,2.161665477,Entire home/apt,66,3,32,2017-10-18,1.79,1,342,erased
9629,10975849,DOUBLE ROOM with TERRACE in BCN CENTRE,16103158,Jon,Eixample,Sant Antoni,41.3808830841,2.16203234942,Private room,25,3,54,2017-10-22,2.56,1,70,erased
9647,8198663,Big and nice room in center,5441643,Celine,Eixample,Sant Antoni,41.3780013053,2.16180329075,Private room,60,1,0,,,2,365,erased
9652,9545845,Stylish room w/ private bathroom in the centre,2081394,Irina,Eixample,Sant Antoni,41.3836758877,2.16287228084,Private room,65,1,10,2017-09-28,0.5,2,359,erased
9655,9523084,DOUBLE ROOM IN A GREAT LOCATION,12424350,Cristina,Eixample,Sant Antoni,41.3805302443,2.16072427138,Private room,35,1,28,2017-10-08,1.56,1,365,erased
9656,9507426,habitación simple con ventana,45799888,Flo,Eixample,Sant Antoni,41.3786968469,2.15963207702,Private room,22,5,13,2017-10-23,0.73,2,341,erased
9671,8270832,"Stylish, cosy & big central flat",2081394,Irina,Eixample,Sant Antoni,41.3823120204,2.1606218749,Entire home/apt,170,1,16,2017-10-01,0.63,2,63,erased
9687,10665602,private room with large bed for 2 people,38658072,Luca Samui,Eixample,Sant Antoni,41.3823101111,2.158792174,Private room,19,2,1,2016-03-23,0.05,2,48,erased
9701,7800419,Room for rent in Barcelona (double),10209119,Eli,Eixample,Sant Antoni,41.3765174759,2.16206618219,Private room,60,1,2,2015-09-23,0.07,2,365,erased
9702,7799979,Room for rent in Barcelona (double),10209119,Eli,Eixample,Sant Antoni,41.3758936965,2.16068923383,Private room,225,1,4,2015-09-08,0.15,2,365,erased
9709,6459224,LetsgoBarcelona Sepulveda Suite 7 pax.,3972936,Willem,Eixample,Sant Antoni,41.379909229,2.15647325367,Entire home/apt,149,2,35,2017-10-14,1.19,21,10,erased
9739,6908039,Barcelona Comtal 31 apartment,6436558,Inmuebles,Eixample,Sant Antoni,41.3766780132,2.16253865874,Entire home/apt,180,10,7,2017-10-23,0.26,11,361,erased
9746,6299817,Big & nice flat center Barcelona,5441643,Celine,Eixample,Sant Antoni,41.3769154637,2.16343828998,Entire home/apt,120,3,18,2017-10-16,0.6,2,255,erased
9747,8592207,Single Room,7977382,Jess,Eixample,Sant Antoni,41.3774574142,2.15705821511,Private room,21,3,29,2017-10-20,1.14,2,335,erased
9755,7000272,Cozy bedroom in downtown Barcelona,27203628,Ana Luiza,Eixample,Sant Antoni,41.3755979726,2.16067868467,Private room,60,3,0,,,1,18,erased
9830,3743798,BLUE DOUBLE ROOM,13968035,Monique & Igor,Eixample,Sant Antoni,41.376198856,2.15583534061,Private room,23,1,221,2017-10-25,5.58,8,258,erased
9892,1218626,Barcelona Comtal 53 apartment,6436558,Inmuebles,Eixample,Sant Antoni,41.3765558772,2.16074900948,Entire home/apt,105,3,2,2017-06-06,0.35,11,345,erased
9893,1218618,Barcelona Comtal 52 apartment,6436558,Inmuebles,Eixample,Sant Antoni,41.3778585329,2.16078550733,Entire home/apt,105,3,11,2017-10-23,0.26,11,361,erased
9894,1218611,Barcelona Comtal 51 apartment,6436558,Inmuebles,Eixample,Sant Antoni,41.3781332605,2.16250890675,Entire home/apt,105,3,26,2017-10-18,0.85,11,328,erased
9921,2799781,Super Balcony Double Room,13968035,Monique & Igor,Eixample,Sant Antoni,41.3761453376,2.15733872904,Private room,25,1,227,2017-10-27,5.36,8,235,erased
9922,2799689,LOVELY BALCONY DOUBLE ROOM,13968035,Monique & Igor,Eixample,Sant Antoni,41.3764525854,2.15787228365,Private room,25,1,201,2017-10-29,4.78,8,253,erased
9938,1269132,Centric & Cute+PK 5min. Les Rambles,6907955,Aleix,Eixample,Sant Antoni,41.377392464,2.16458428082,Entire home/apt,90,2,15,2014-08-22,0.28,1,299,erased
9943,871627,"Nice, cheap & center room :)",4595497,Alpha,Eixample,Sant Antoni,41.3788570969,2.15832469175,Private room,25,2,74,2017-10-13,1.29,1,227,erased
9944,854968,"Very central, quiet single room",4466322,Núria,Eixample,Sant Antoni,41.3812227821,2.16297877456,Private room,25,2,232,2017-10-19,4.12,2,2,erased
9946,839655,CENTRAL APARTMENT IN BARCELONA,1869452,Cristina,Eixample,Sant Antoni,41.3761192929,2.16398187077,Entire home/apt,80,2,32,2017-11-01,0.56,1,249,erased
9954,1056132,"Double room, quiet and convenient",4466322,Núria,Eixample,Sant Antoni,41.3799686508,2.16244087445,Private room,33,2,157,2017-10-28,3.04,2,2,erased
9984,584209,"DoubleBed—Central, Light & Clean ",2123900,Ari,Eixample,Sant Antoni,41.3784308626,2.15563507853,Private room,45,2,89,2017-08-25,1.39,1,365,erased
9990,356065,Cozy Flat in the Best Location,1387640,Mila,Eixample,Sant Antoni,41.3833324923,2.16217349387,Entire home/apt,110,3,8,2016-05-25,0.12,1,26,erased
9995,1186559,Barcelona Comtal 43 apartment,6436558,Inmuebles,Eixample,Sant Antoni,41.3763867873,2.16137117899,Entire home/apt,105,3,7,2015-10-30,0.17,11,365,erased
9996,1186539,Barcelona Comtal 42 apartment,6436558,Inmuebles,Eixample,Sant Antoni,41.3769894637,2.16298060525,Entire home/apt,105,3,22,2017-10-29,0.51,11,365,erased
9997,1186521,Barcelona Comtal 41 apartment,6436558,Inmuebles,Eixample,Sant Antoni,41.3768418444,2.16262004947,Entire home/apt,110,3,16,2017-10-31,0.38,11,353,erased
9998,1186506,Barcelona Comtal 22 apartment,6436558,Inmuebles,Eixample,Sant Antoni,41.3768361895,2.16061121349,Entire home/apt,115,3,22,2017-09-24,0.5,11,360,erased
9999,1186442,Barcelona Comtal 21 apartment,6436558,Inmuebles,Eixample,Sant Antoni,41.376671609,2.16263650854,Entire home/apt,115,3,9,2017-08-27,0.21,11,356,erased
10011,12923260,room centric poblesec,15731949,Fernando,Sants-Montjuïc,el Poble Sec,41.3737739518,2.16452074984,Private room,30,2,42,2017-10-28,2.33,2,26,erased
10040,14543535,Spacious Apartment Montjuic,16626400,Csilla,Sants-Montjuïc,el Poble Sec,41.3727808247,2.16374821726,Entire home/apt,70,1,55,2017-11-12,3.67,1,344,erased
10056,18871566,PRIVATE ROOM IN THE CENTER OF BARCELONA,30983468,Anais,Sants-Montjuïc,el Poble Sec,41.3737732135,2.17039793602,Private room,40,2,16,2017-10-03,2.82,1,8,erased
10073,5270142,Balcón al Sur =)  ,27279641,Felipe,Sants-Montjuïc,el Poble Sec,41.370796908,2.15720026989,Private room,30,1,0,,,1,0,erased
10096,18747593,LOFT IN BARCELONA,47112650,Lissandra,Sants-Montjuïc,el Poble Sec,41.373163997,2.16057526502,Entire home/apt,70,2,3,2017-08-27,0.95,1,0,erased
10102,11194559,Double and Nice Room inBCN,37423760,Juan Carlos,Sants-Montjuïc,el Poble Sec,41.3737568721,2.1548146182,Private room,50,1,10,2017-05-08,0.49,3,364,erased
10107,16351351,Single room with balcony,37423760,Juan Carlos,Sants-Montjuïc,el Poble Sec,41.3719652677,2.155731183,Private room,40,1,3,2017-05-19,0.28,3,179,erased
10117,1432903,Sunny Double Room in Green Area,1281387,Adela,Sants-Montjuïc,el Poble Sec,41.372045132,2.1592887069,Private room,32,4,13,2017-10-19,1.66,1,3,erased
10120,3188048,room centric with private bathroom,15731949,Fernando,Sants-Montjuïc,el Poble Sec,41.3724730606,2.16609046135,Private room,45,2,37,2017-10-26,2.04,2,26,erased
10138,615716,Cosy apartment in Poble Sec,1388178,Salomé,Sants-Montjuïc,el Poble Sec,41.3739763303,2.16239474816,Entire home/apt,65,5,7,2016-08-22,0.11,1,325,erased
10139,17155705,Studio Central San Antoni,115374204,Rayaan,Sants-Montjuïc,el Poble Sec,41.3739677109,2.16156584247,Entire home/apt,50,2,32,2017-10-19,3.58,1,356,erased
10169,21122531,Big Double Room in the heart of Barcelona,149812678,Mika,Sants-Montjuïc,el Poble Sec,41.3741715729,2.17112369924,Private room,50,4,2,2017-10-17,1.71,2,176,erased
10184,20725067,Amazing apartment in the center of Barcelona,148406945,Mamu,Sants-Montjuïc,el Poble Sec,41.3745857352,2.16337486331,Entire home/apt,59,2,5,2017-10-16,2.24,1,73,erased
10185,21212845,Poble sec home,40487140,Laura,Sants-Montjuïc,el Poble Sec,41.3720331378,2.1583105384,Private room,30,2,4,2017-11-05,4.0,1,78,erased
10192,20892102,Cool apartment 8 minutes to Las Ramblas,16124158,Cristian Y Anita,Sants-Montjuïc,el Poble Sec,41.3746599537,2.16733669275,Entire home/apt,100,2,0,,,2,70,erased
10202,20873448,Double room on the heart of beautiful Barcelona,149812678,Mika,Sants-Montjuïc,el Poble Sec,41.3742468329,2.17069915522,Private room,40,4,4,2017-10-30,2.55,2,130,erased
10211,20658101,Cabañita en un jardín,9215005,Johan,Sants-Montjuïc,el Poble Sec,41.3700806997,2.16030723084,Entire home/apt,16,30,0,,,1,168,erased
10262,19099254,Great & cosy apartment in the heart of Barcelona,133228073,Andy,Sants-Montjuïc,el Poble Sec,41.3720454013,2.16899886644,Entire home/apt,53,3,2,2017-10-30,0.78,15,35,erased
10263,19099237,Great & cosy apartment in the heart of Barcelona 2,133228073,Andy,Sants-Montjuïc,el Poble Sec,41.371889487,2.16984667122,Entire home/apt,54,1,2,2017-10-02,1.22,15,53,erased
10289,19595447,Habitación privada en precioso piso,18254157,Luis,Sants-Montjuïc,el Poble Sec,41.3746354338,2.16071671627,Private room,55,1,10,2017-08-14,2.22,1,57,erased
10303,18703440,Private room in Poble Sec,15832944,Elena Victoria,Sants-Montjuïc,el Poble Sec,41.3736146147,2.15891099735,Private room,37,3,0,,,1,0,erased
10307,18780390,Central & cosy bedroom in Paral lel great internet,9192400,Marion,Sants-Montjuïc,el Poble Sec,41.3737395907,2.16827993093,Private room,89,2,1,2017-06-18,0.2,2,72,erased
10345,18382384,apartment in the center of barcelona,127316617,Fernando,Sants-Montjuïc,el Poble Sec,41.3741925806,2.16502983832,Private room,90,3,16,2017-08-27,2.5,2,0,erased
10359,18289676,Joli habitation centre de Barcelone 25 C/ Cabanes,126474075,Karim,Sants-Montjuïc,el Poble Sec,41.3746182584,2.16117234702,Private room,73,2,2,2017-07-19,0.47,1,16,erased
10360,18289184,Lighting beautiful loft,65078577,Maria,Sants-Montjuïc,el Poble Sec,41.3748503935,2.16719196864,Entire home/apt,55,2,22,2017-10-30,3.33,1,339,erased
10378,17674015,Single budget cosy double bedroom room,7106074,Mina,Sants-Montjuïc,el Poble Sec,41.373428904,2.16742476924,Private room,15,90,1,2017-04-17,0.14,3,358,erased
10382,16399525,"Entire appartment in Barcelona, central location!",51353706,Nick,Sants-Montjuïc,el Poble Sec,41.3717927274,2.15726559318,Entire home/apt,75,3,2,2016-12-29,0.18,3,0,erased
10383,16386677,Beautiful double room & balcony,2154747,Daniela,Sants-Montjuïc,el Poble Sec,41.3742586317,2.15719065509,Private room,32,3,30,2017-10-31,2.77,1,43,erased
10384,16365444,Awesome Accommodation Barcelona,49894730,Valentina,Sants-Montjuïc,el Poble Sec,41.3724431658,2.16805612621,Private room,130,3,23,2017-10-30,2.08,4,343,erased
10393,16892231,Room in Poble Sec,10610078,Diego,Sants-Montjuïc,el Poble Sec,41.3732820021,2.16663089318,Private room,22,1,0,,,2,8,erased
10402,15811960,Central & cosy 2 bedrooms flat - great internet,9192400,Marion,Sants-Montjuïc,el Poble Sec,41.3723760966,2.167821061,Entire home/apt,206,2,4,2017-10-08,0.74,2,38,erased
10410,15354390,"Habitación grande, balcón propio. Centro",54462543,Anita,Sants-Montjuïc,el Poble Sec,41.3722246694,2.15704540448,Private room,50,1,14,2017-10-22,1.09,2,348,erased
10433,16204960,"Double room in Barcelona, central location!",51353706,Nick,Sants-Montjuïc,el Poble Sec,41.3716877935,2.15692454719,Private room,20,1,4,2017-01-05,0.36,3,0,erased
